,Unnamed: 0,acousticness,artist_name,danceability,duration_ms,energy,Month,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,streams,tempo,time_signature,track_id,track_name,valence
569,19,0.0334,Black Eyed Peas,0.721,221714,0.716,12,0.00084,10,0.237,-7.037,0,20,0.0657,20797049,104.994,4,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),0.667
570,20,0.534,José Feliciano,0.485,182360,0.857,12,0,2,0.347,-7.059,1,21,0.0442,20300178,148.749,4,7taXf5odg9xCAZERYfyOkS,Feliz Navidad,0.963
571,21,0.164,Band Aid,0.599,222533,0.642,12,3.33E-05,0,0.0992,-6.936,1,22,0.0363,20283495,115.412,4,0247StOpd3AkeBQzANX4Zf,Do They Know It's Christmas? - 1984 Version,0.349
572,22,0.903,Frank Sinatra,0.653,155453,0.259,12,0,2,0.362,-13.336,1,23,0.0595,19911738,142.157,4,4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.835
573,23,0.865,Michael Bublé,0.647,119787,0.465,12,0,7,0.0882,-8.308,1,24,0.0428,19721103,151.251,4,6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,0.699
574,24,0.751,Lewis Capaldi,0.501,182161,0.405,12,0,1,0.105,-5.679,1,25,0.0319,19547865,109.891,4,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,0.446
575,25,0.0237,Harry Styles,0.676,207133,0.771,12,7.00E-06,8,0.102,-3.675,1,26,0.0483,18760844,99.048,4,3jjujdWJ72nww5eGnfs2E7,Adore You,0.569
576,26,0.355,Chris Rea,0.513,241627,0.583,12,1.96E-05,9,0.18,-10.863,1,27,0.038,18087297,180.184,4,27qAMKrDdKEs8HDXcvR24R,Driving Home for Christmas - 2019 Remaster,0.866
577,27,0.0013,Kelly Clarkson,0.509,229640,0.812,12,1.99E-05,8,0.214,-5.438,1,28,0.0537,17499772,159.876,4,3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,0.689
578,28,0.322,Paul McCartney,0.774,227653,0.511,12,0,11,0.0672,-8.914,1,29,0.0319,17481418,94.736,4,7Lbxvt42JsNSKVCaN63qhD,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,0.771
579,29,0.328,Billie Eilish,0.701,194088,0.425,12,0.13,7,0.1,-10.965,1,30,0.375,17361194,135.128,4,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.562
580,30,0.92,Nat King Cole,0.319,192160,0.21,12,8.06E-05,1,0.138,-15.231,1,31,0.0341,16246584,78.696,4,4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),0.209
581,31,0.0363,Bad Bunny,0.886,192024,0.672,12,8.78E-06,1,0.101,-4.394,1,32,0.188,15790535,91.976,4,5DxXgozhkPLgrbKFY91w0c,Vete,0.526
582,32,0.673,Bing Crosby,0.317,177480,0.158,12,0.353,9,0.338,-16.485,1,33,0.0381,15643273,130.503,3,4so0Wek9Ig1p6CRCHuINwW,White Christmas,0.247
583,33,0.0546,Travis Scott,0.598,175721,0.427,12,5.83E-06,7,0.21,-8.764,0,34,0.0317,15504648,76.469,4,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0.0605
584,34,0.104,Roddy Ricch,0.896,196653,0.586,12,0,10,0.79,-6.687,0,35,0.0559,15387992,116.971,4,0nbXyq5TXYPCO7pr3N8S4I,The Box,0.642
585,35,0.122,Harry Styles,0.548,174000,0.816,12,0,0,0.335,-4.209,1,36,0.0465,15195825,95.39,4,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,0.557
586,36,0.576,Selena Gomez,0.505,206459,0.34,12,0,4,0.21,-9.005,1,37,0.0438,15112221,101.993,4,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,0.0916
587,37,0.128,blackbear,0.778,185093,0.559,12,0,6,0.399,-7.109,0,38,0.0776,14825318,129.989,1,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,0.678
588,38,0.349,Juice WRLD,0.511,239836,0.566,12,0,6,0.34,-7.23,0,39,0.2,14717691,83.903,4,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,0.218
589,39,0.129,Shakin' Stevens,0.534,220160,0.905,12,0,9,0.128,-3.315,1,40,0.0369,14691427,202.899,4,4rRIovg4TvxLUiUrpGI6lE,Merry Christmas Everyone,0.961
590,40,0.018,Camila Cabello,0.724,170746,0.491,12,1.29E-05,8,0.0887,-6.024,1,41,0.0296,14608943,105.046,4,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),0.383
591,41,0.177,Regard,0.88,157606,0.751,12,6.43E-05,7,0.106,-4.258,0,42,0.0874,14068922,117.948,4,2tnVG71enUj33Ic2nFN6kZ,Ride It,0.884
592,42,0.579,Burl Ives,0.683,135533,0.375,12,0,0,0.076,-13.056,1,43,0.0303,13793327,140.467,4,65Q2mv3UlVi9eO70OpsmSe,A Holly Jolly Christmas - Single Version,0.888
593,43,0.457,The Ronettes,0.527,180833,0.768,12,2.36E-06,2,0.304,-7.557,1,44,0.0304,13775457,91.75,4,1ODZGydlown4VesUP8HLJX,Sleigh Ride,0.799
594,44,0.912,Dean Martin,0.451,117147,0.24,12,2.45E-06,1,0.175,-14.014,1,45,0.0351,13453624,134.009,4,2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,0.701
595,45,0.0327,Lil Uzi Vert,0.881,198913,0.457,12,0,7,0.231,-8.191,0,46,0.156,13422220,136.97,4,2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,0.296
596,46,0.00632,The Weeknd,0.531,200080,0.75,12,7.60E-05,10,0.117,-5.831,0,47,0.111,13287186,169.954,4,57vxBYXtHMk6H1aD29V7PU,Heartless,0.198
597,47,0.957,Sam Smith,0.438,170964,0.178,12,0,5,0.316,-9.402,1,48,0.0414,13271698,75.248,1,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,0.344
598,48,0.0846,Anuel AA,0.786,301714,0.808,12,0.000289,7,0.0822,-3.702,1,49,0.0882,12902216,105.027,4,2ksOAxtIxY8yElEWw8RhgK,China,0.609
599,49,0.275,Darlene Love,0.34,164959,0.805,12,0.000459,8,0.0988,-6.3,1,50,0.053,12881481,126.865,4,0jiPKUSdsJNCxMPHjMqptk,Christmas (Baby Please Come Home),0.341
