artist_name,date,region_name,track_name,track_position,track_url
cosmo sheldrake,2019-12-27,global,birthday suit,38,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2
idina menzel,2019-12-27,global,into the unknown,39,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
pamungkas,2019-12-27,global,kenangan manis,40,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
billie eilish,2019-12-27,global,everything i wanted,41,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
thiaguinho mt,2019-12-27,global,tudo ok,42,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
dua lipa,2019-12-27,global,don't start now,43,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
black eyed peas,2019-12-27,global,ritmo (bad boys for life),44,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
dalex,2019-12-27,global,hola - remix,45,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
lonr.,2019-12-27,global,a.m.,46,https://open.spotify.com/track/1GGxh8QYLRZaQ07d6AHA8E
mc lele jp,2019-12-27,global,sou vitorioso,47,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
ant saunders,2019-12-27,global,yellow hearts,48,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
marco pastor estelles,2019-12-27,global,el burrito sabanero - tuki-tuki version,49,https://open.spotify.com/track/0OlwVgiXo2qkwAI84wmTLj
mamamoo,2019-12-27,global,hip,50,https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG
tokyo’s revenge,2019-12-26,global,goodmorningtokyo!,1,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
loveleo,2019-12-26,global,boyfren,2,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv
mawar de jongh,2019-12-26,global,lebih dari egoku,3,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
matthaios,2019-12-26,global,catriona,4,https://open.spotify.com/track/4YMfE4r1JWADFw2Fn74XW2
trevor daniel,2019-12-26,global,falling,5,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
i̇kiye on kala,2019-12-26,global,bütün istanbul biliyo,6,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
don toliver,2019-12-26,global,no idea,7,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
olivia rodrigo,2019-12-26,global,"all i want - from ""high school musical: the musical: the series""",8,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
the pogues,2019-12-26,global,fairytale of new york (feat. kirsty maccoll),9,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
fiersa besari,2019-12-26,global,"pelukku untuk pelikmu - ost imperfect: karier, cinta, & timbangan",10,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
mc ingryd,2019-12-26,global,vem me satisfazer,11,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
karol g,2019-12-26,global,tusa,12,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
tokyo’s revenge,2019-12-26,global,thot!,13,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM
the weeknd,2019-12-26,global,blinding lights,14,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
arizona zervas,2019-12-26,global,roxanne,15,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
grant landis,2019-12-26,global,home for the holidays,16,https://open.spotify.com/track/6rFCBcqzFDK5l9QQ3g79iA
saint jhn,2019-12-26,global,roses - imanbek remix,17,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
gradur,2019-12-26,global,ne reviens pas,18,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
los solteroski,2019-12-26,global,solteroski,19,https://open.spotify.com/track/6JqfAWXo2rPNSWy9SDm9i3
rozz kalliope,2019-12-26,global,benjamins 3,20,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
tones and i,2019-12-26,global,dance monkey,21,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
mc poze do rodo,2019-12-26,global,to voando alto,22,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
tyga,2019-12-26,global,ayy macarena,23,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
matthaios,2019-12-26,global,i want you back,24,https://open.spotify.com/track/5jLUKFlEJzOf6b6PCaohFI
doja cat,2019-12-26,global,say so,25,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
conan gray,2019-12-26,global,maniac,26,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
kunto aji,2019-12-26,global,pilu membiru,27,https://open.spotify.com/track/48FTlRoE6Dft6EXIpQgPZb
pedro sampaio,2019-12-26,global,sentadão,28,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
ynw melly,2019-12-26,global,suicidal,29,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
harry styles,2019-12-26,global,watermelon sugar,30,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
magnus haven,2019-12-26,global,imahe,31,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5
sagopa kajmer,2019-12-26,global,toz taneleri,32,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
hindia,2019-12-26,global,secukupnya,33,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
bad bunny,2019-12-26,global,vete,34,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
jp saxe,2019-12-26,global,if the world was ending - feat. julia michaels,35,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
andmesh,2019-12-26,global,kumau dia,36,https://open.spotify.com/track/4msighkG4nKOw60aoN7lV7
cosmo sheldrake,2019-12-26,global,birthday suit,37,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2
idina menzel,2019-12-26,global,into the unknown,38,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
billie eilish,2019-12-26,global,everything i wanted,39,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
black eyed peas,2019-12-26,global,ritmo (bad boys for life),40,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
dua lipa,2019-12-26,global,don't start now,41,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
thiaguinho mt,2019-12-26,global,tudo ok,42,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
pamungkas,2019-12-26,global,kenangan manis,43,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
kunto aji,2019-12-26,global,rehat,44,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj
lonr.,2019-12-26,global,a.m.,45,https://open.spotify.com/track/1GGxh8QYLRZaQ07d6AHA8E
marco pastor estelles,2019-12-26,global,el burrito sabanero - tuki-tuki version,46,https://open.spotify.com/track/0OlwVgiXo2qkwAI84wmTLj
exo,2019-12-26,global,obsession,47,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD
ant saunders,2019-12-26,global,yellow hearts,48,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
feby putri,2019-12-26,global,halu,49,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
dalex,2019-12-26,global,hola - remix,50,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
tokyo’s revenge,2019-12-25,global,goodmorningtokyo!,1,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
loveleo,2019-12-25,global,boyfren,2,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv
matthaios,2019-12-25,global,catriona,3,https://open.spotify.com/track/4YMfE4r1JWADFw2Fn74XW2
mawar de jongh,2019-12-25,global,lebih dari egoku,4,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
trevor daniel,2019-12-25,global,falling,5,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
i̇kiye on kala,2019-12-25,global,bütün istanbul biliyo,6,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
don toliver,2019-12-25,global,no idea,7,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
olivia rodrigo,2019-12-25,global,"all i want - from ""high school musical: the musical: the series""",8,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
the pogues,2019-12-25,global,fairytale of new york (feat. kirsty maccoll),9,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
fiersa besari,2019-12-25,global,"pelukku untuk pelikmu - ost imperfect: karier, cinta, & timbangan",10,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
mc ingryd,2019-12-25,global,vem me satisfazer,11,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
the weeknd,2019-12-25,global,blinding lights,12,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
tokyo’s revenge,2019-12-25,global,thot!,13,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM
karol g,2019-12-25,global,tusa,14,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
arizona zervas,2019-12-25,global,roxanne,15,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
grant landis,2019-12-25,global,home for the holidays,16,https://open.spotify.com/track/6rFCBcqzFDK5l9QQ3g79iA
saint jhn,2019-12-25,global,roses - imanbek remix,17,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
gradur,2019-12-25,global,ne reviens pas,18,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
los solteroski,2019-12-25,global,solteroski,19,https://open.spotify.com/track/6JqfAWXo2rPNSWy9SDm9i3
tones and i,2019-12-25,global,dance monkey,20,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
rozz kalliope,2019-12-25,global,benjamins 3,21,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
tyga,2019-12-25,global,ayy macarena,22,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
mc poze do rodo,2019-12-25,global,to voando alto,23,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
matthaios,2019-12-25,global,i want you back,24,https://open.spotify.com/track/5jLUKFlEJzOf6b6PCaohFI
doja cat,2019-12-25,global,say so,25,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
conan gray,2019-12-25,global,maniac,26,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
kunto aji,2019-12-25,global,pilu membiru,27,https://open.spotify.com/track/48FTlRoE6Dft6EXIpQgPZb
harry styles,2019-12-25,global,watermelon sugar,28,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
pedro sampaio,2019-12-25,global,sentadão,29,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
ynw melly,2019-12-25,global,suicidal,30,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
magnus haven,2019-12-25,global,imahe,31,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5
sagopa kajmer,2019-12-25,global,toz taneleri,32,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
bad bunny,2019-12-25,global,vete,33,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
hindia,2019-12-25,global,secukupnya,34,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
jp saxe,2019-12-25,global,if the world was ending - feat. julia michaels,35,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
andmesh,2019-12-25,global,kumau dia,36,https://open.spotify.com/track/4msighkG4nKOw60aoN7lV7
cosmo sheldrake,2019-12-25,global,birthday suit,37,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2
idina menzel,2019-12-25,global,into the unknown,38,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
black eyed peas,2019-12-25,global,ritmo (bad boys for life),39,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
billie eilish,2019-12-25,global,everything i wanted,40,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
dua lipa,2019-12-25,global,don't start now,41,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
kunto aji,2019-12-25,global,rehat,42,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj
marco pastor estelles,2019-12-25,global,el burrito sabanero - tuki-tuki version,43,https://open.spotify.com/track/0OlwVgiXo2qkwAI84wmTLj
pamungkas,2019-12-25,global,kenangan manis,44,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
lonr.,2019-12-25,global,a.m.,45,https://open.spotify.com/track/1GGxh8QYLRZaQ07d6AHA8E
thiaguinho mt,2019-12-25,global,tudo ok,46,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
feby putri,2019-12-25,global,halu,47,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
exo,2019-12-25,global,obsession,48,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD
mamamoo,2019-12-25,global,hip,49,https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG
ant saunders,2019-12-25,global,yellow hearts,50,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
loveleo,2019-12-24,global,boyfren,1,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv
tokyo’s revenge,2019-12-24,global,goodmorningtokyo!,2,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
matthaios,2019-12-24,global,catriona,3,https://open.spotify.com/track/4YMfE4r1JWADFw2Fn74XW2
mawar de jongh,2019-12-24,global,lebih dari egoku,4,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
trevor daniel,2019-12-24,global,falling,5,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
i̇kiye on kala,2019-12-24,global,bütün istanbul biliyo,6,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
don toliver,2019-12-24,global,no idea,7,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
olivia rodrigo,2019-12-24,global,"all i want - from ""high school musical: the musical: the series""",8,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
mc ingryd,2019-12-24,global,vem me satisfazer,9,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
the weeknd,2019-12-24,global,blinding lights,10,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
the pogues,2019-12-24,global,fairytale of new york (feat. kirsty maccoll),11,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
fiersa besari,2019-12-24,global,"pelukku untuk pelikmu - ost imperfect: karier, cinta, & timbangan",12,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
tokyo’s revenge,2019-12-24,global,thot!,13,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM
karol g,2019-12-24,global,tusa,14,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
arizona zervas,2019-12-24,global,roxanne,15,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
grant landis,2019-12-24,global,home for the holidays,16,https://open.spotify.com/track/6rFCBcqzFDK5l9QQ3g79iA
saint jhn,2019-12-24,global,roses - imanbek remix,17,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
los solteroski,2019-12-24,global,solteroski,18,https://open.spotify.com/track/6JqfAWXo2rPNSWy9SDm9i3
gradur,2019-12-24,global,ne reviens pas,19,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
tyga,2019-12-24,global,ayy macarena,20,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
tones and i,2019-12-24,global,dance monkey,21,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
rozz kalliope,2019-12-24,global,benjamins 3,22,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
mc poze do rodo,2019-12-24,global,to voando alto,23,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
harry styles,2019-12-24,global,watermelon sugar,24,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
doja cat,2019-12-24,global,say so,25,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
conan gray,2019-12-24,global,maniac,26,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
matthaios,2019-12-24,global,i want you back,27,https://open.spotify.com/track/5jLUKFlEJzOf6b6PCaohFI
kunto aji,2019-12-24,global,pilu membiru,28,https://open.spotify.com/track/48FTlRoE6Dft6EXIpQgPZb
magnus haven,2019-12-24,global,imahe,29,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5
pedro sampaio,2019-12-24,global,sentadão,30,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
ynw melly,2019-12-24,global,suicidal,31,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
jp saxe,2019-12-24,global,if the world was ending - feat. julia michaels,32,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
sagopa kajmer,2019-12-24,global,toz taneleri,33,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
cosmo sheldrake,2019-12-24,global,birthday suit,34,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2
bad bunny,2019-12-24,global,vete,35,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
hindia,2019-12-24,global,secukupnya,36,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
andmesh,2019-12-24,global,kumau dia,37,https://open.spotify.com/track/4msighkG4nKOw60aoN7lV7
idina menzel,2019-12-24,global,into the unknown,38,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
black eyed peas,2019-12-24,global,ritmo (bad boys for life),39,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
billie eilish,2019-12-24,global,everything i wanted,40,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
dua lipa,2019-12-24,global,don't start now,41,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
kunto aji,2019-12-24,global,rehat,42,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj
thiaguinho mt,2019-12-24,global,tudo ok,43,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
falling in reverse,2019-12-24,global,popular monster,44,https://open.spotify.com/track/4GssB27iJeqmfGxS94Tfij
lonr.,2019-12-24,global,a.m.,45,https://open.spotify.com/track/1GGxh8QYLRZaQ07d6AHA8E
mamamoo,2019-12-24,global,hip,46,https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG
ant saunders,2019-12-24,global,yellow hearts,47,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
exo,2019-12-24,global,obsession,48,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD
feby putri,2019-12-24,global,halu,49,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
maroon 5,2019-12-24,global,memories,50,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
loveleo,2019-12-23,global,boyfren,1,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv
tokyo’s revenge,2019-12-23,global,goodmorningtokyo!,2,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
mawar de jongh,2019-12-23,global,lebih dari egoku,3,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
matthaios,2019-12-23,global,catriona,4,https://open.spotify.com/track/4YMfE4r1JWADFw2Fn74XW2
trevor daniel,2019-12-23,global,falling,5,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
i̇kiye on kala,2019-12-23,global,bütün istanbul biliyo,6,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
don toliver,2019-12-23,global,no idea,7,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
olivia rodrigo,2019-12-23,global,"all i want - from ""high school musical: the musical: the series""",8,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
mc ingryd,2019-12-23,global,vem me satisfazer,9,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
the weeknd,2019-12-23,global,blinding lights,10,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
fiersa besari,2019-12-23,global,"pelukku untuk pelikmu - ost imperfect: karier, cinta, & timbangan",11,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
tokyo’s revenge,2019-12-23,global,thot!,12,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM
karol g,2019-12-23,global,tusa,13,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
arizona zervas,2019-12-23,global,roxanne,14,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
the pogues,2019-12-23,global,fairytale of new york (feat. kirsty maccoll),15,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
grant landis,2019-12-23,global,home for the holidays,16,https://open.spotify.com/track/6rFCBcqzFDK5l9QQ3g79iA
saint jhn,2019-12-23,global,roses - imanbek remix,17,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
los solteroski,2019-12-23,global,solteroski,18,https://open.spotify.com/track/6JqfAWXo2rPNSWy9SDm9i3
gradur,2019-12-23,global,ne reviens pas,19,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
tyga,2019-12-23,global,ayy macarena,20,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
rozz kalliope,2019-12-23,global,benjamins 3,21,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
tones and i,2019-12-23,global,dance monkey,22,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
harry styles,2019-12-23,global,watermelon sugar,23,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
mc poze do rodo,2019-12-23,global,to voando alto,24,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
conan gray,2019-12-23,global,maniac,25,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
doja cat,2019-12-23,global,say so,26,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
kunto aji,2019-12-23,global,pilu membiru,27,https://open.spotify.com/track/48FTlRoE6Dft6EXIpQgPZb
magnus haven,2019-12-23,global,imahe,28,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5
pedro sampaio,2019-12-23,global,sentadão,29,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
jp saxe,2019-12-23,global,if the world was ending - feat. julia michaels,30,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
ynw melly,2019-12-23,global,suicidal,31,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
cosmo sheldrake,2019-12-23,global,birthday suit,32,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2
sagopa kajmer,2019-12-23,global,toz taneleri,33,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
bad bunny,2019-12-23,global,vete,34,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
idina menzel,2019-12-23,global,into the unknown,35,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
